crop_name,state_code,harvest_year,grid_cells,days_in_window,precipitation_mm,temp_mean_c,temp_max_c,dry_days,growing_degree_days,normal_precipitation_mm,precipitation_anomaly_mm,precipitation_anomaly_z,normal_temp_mean_c,temp_anomaly_c,temp_anomaly_z,normal_dry_days,dry_days_anomaly,dry_days_anomaly_z,max_dry_spell_days,max_dry_spell_worst_cell,normal_max_dry_spell_days,dry_spell_anomaly_days,yield_kg_ha,planted_area_ha,production_t,yield_trend_kg_ha,yield_residual_kg_ha,yield_residual_pct
MILHO 2A SAFRA,MG,2017,49,153,216.045841,21.616925,37.6,119.336284,1862.29515,293.541255,-77.495414,-1.082851,20.649671,0.967253,1.423203,111.31699,8.019294,1.067884,55.45989,72,47.049838,8.410052,4821.87,357600.0,1724300.0,5035.438461,-213.568461,-0.042413
MILHO 2A SAFRA,MG,2018,49,153,206.483667,21.415515,34.36,121.985476,1818.215612,293.541255,-87.057587,-1.216464,20.649671,0.765844,1.126852,111.31699,10.668486,1.420662,59.99251,73,47.049838,12.942672,4981.14,339400.0,1690600.0,5151.534121,-170.394121,-0.033076
MILHO 2A SAFRA,MG,2019,49,153,310.188467,21.372324,34.51,108.174551,1806.680155,293.541255,16.647212,0.232613,20.649671,0.722653,1.063301,111.31699,-3.142439,-0.418461,52.792487,76,47.049838,5.742649,6990.48,420000.0,2936000.0,5267.62978,1722.85022,0.327064
MILHO 2A SAFRA,MG,2020,49,153,223.237132,20.911137,34.05,118.313227,1746.621063,293.541255,-70.304122,-0.982367,20.649671,0.261466,0.384717,111.31699,6.996237,0.931649,54.900821,68,47.049838,7.850983,6323.73,451000.0,2852000.0,5383.72544,940.00456,0.174601
MILHO 2A SAFRA,MG,2021,49,153,152.854699,21.614547,37.87,122.084752,1861.349797,293.541255,-140.686556,-1.965828,20.649671,0.964875,1.419704,111.31699,10.767762,1.433882,52.38255,95,47.049838,5.332712,4002.03,492000.0,1969000.0,5499.8211,-1497.7911,-0.272335
MILHO 2A SAFRA,MG,2022,49,153,136.142424,21.032572,36.27,126.467129,1768.815035,293.541255,-157.39883,-2.19935,20.649671,0.3829,0.563394,111.31699,15.150139,2.017459,62.887512,76,47.049838,15.837673,3893.06,554500.0,2158700.0,5615.916759,-1722.856759,-0.306781
MILHO 2A SAFRA,MG,2023,49,153,196.8584,21.254461,38.08,115.521446,1802.020565,293.541255,-96.682855,-1.350959,20.649671,0.604789,0.889879,111.31699,4.204456,0.559884,40.495075,91,47.049838,-6.554763,5515.37,507400.0,2798500.0,5732.012419,-216.642419,-0.037795
MILHO 2A SAFRA,MG,2024,49,153,199.576777,23.442481,39.27,119.471987,2136.793109,293.541255,-93.964478,-1.312975,20.649671,2.792809,4.109301,111.31699,8.154996,1.085955,89.167018,118,47.049838,42.11718,4849.09,459200.0,2226700.0,5848.108079,-999.018079,-0.170828
MILHO 2A SAFRA,MG,2025,49,153,184.263264,22.705921,40.21,119.390126,2024.477378,293.541255,-109.277991,-1.526952,20.649671,2.05625,3.025537,111.31699,8.073136,1.075054,40.573231,51,47.049838,-6.476608,5904.02,464700.0,2743600.0,5964.203738,-60.183738,-0.010091
MILHO 2A SAFRA,MG,2026,49,150,215.493388,22.176975,36.83,114.684169,1908.327673,293.541255,-78.047867,-1.090571,20.649671,1.527304,2.247253,111.31699,3.367179,0.448388,39.362607,63,47.049838,-7.687231,5565.1,447000.0,2487600.0,6080.299398,-515.199398,-0.084733
MILHO 2A SAFRA,MS,1992,19,184,838.469881,20.411518,37.51,107.284063,2014.192735,470.748654,367.721227,3.07678,21.336542,-0.925025,-1.315616,130.507174,-23.223111,-2.003592,28.798765,89,32.909058,-4.110293,1600.0,61000.0,97600.0,1450.060619,149.939381,0.103402
MILHO 2A SAFRA,MS,1993,19,184,479.053591,20.876588,39.08,121.232965,2119.71408,470.748654,8.304937,0.069489,21.336542,-0.459954,-0.65417,130.507174,-9.274209,-0.80014,23.292588,74,32.909058,-9.61647,1300.22,137900.0,179300.0,1572.893625,-272.673625,-0.173358
MILHO 2A SAFRA,MS,1994,19,184,520.709939,21.293497,40.03,127.206149,2198.12463,470.748654,49.961285,0.418034,21.336542,-0.043045,-0.061221,130.507174,-3.301025,-0.284799,23.114498,40,32.909058,-9.79456,984.85,264000.0,260000.0,1695.72663,-710.87663,-0.419217
MILHO 2A SAFRA,MS,1995,19,184,332.206806,21.717427,39.15,137.207836,2263.0124,470.748654,-138.541848,-1.159201,21.336542,0.380885,0.541714,130.507174,6.700662,0.578105,34.944603,54,32.909058,2.035545,1700.0,210000.0,357000.0,1818.559636,-118.559636,-0.065194
MILHO 2A SAFRA,MS,1996,19,184,490.086899,20.897011,37.81,117.512239,2118.8249,470.748654,19.338245,0.161806,21.336542,-0.439531,-0.625123,130.507174,-12.994935,-1.121148,29.755782,45,32.909058,-3.153276,1800.0,183000.0,329400.0,1941.392641,-141.392641,-0.072831
MILHO 2A SAFRA,MS,1997,19,184,572.800794,20.335088,36.89,122.577077,2006.111146,470.748654,102.05214,0.853886,21.336542,-1.001454,-1.424318,130.507174,-7.930097,-0.684175,24.843433,49,32.909058,-8.065625,2629.98,256200.0,673800.0,2064.225647,565.754353,0.274076
MILHO 2A SAFRA,MS,1998,19,184,718.278681,21.105476,36.1,111.902721,2150.635177,470.748654,247.530027,2.071122,21.336542,-0.231066,-0.328633,130.507174,-18.604453,-1.605114,17.374393,44,32.909058,-15.534665,2449.9,307400.0,753100.0,2187.058653,262.841347,0.12018
MILHO 2A SAFRA,MS,1999,19,184,431.768814,21.040938,39.82,130.070946,2148.149345,470.748654,-38.97984,-0.32615,21.336542,-0.295604,-0.420423,130.507174,-0.436228,-0.037636,46.980114,63,32.909058,14.071056,2344.86,292000.0,684700.0,2309.891658,34.968342,0.015139
MILHO 2A SAFRA,MS,2000,19,184,592.000647,20.568329,36.54,112.000005,2075.814891,470.748654,121.251993,1.014534,21.336542,-0.768213,-1.092591,130.507174,-18.507169,-1.596721,19.339062,65,32.909058,-13.569996,1695.02,373800.0,633600.0,2432.724664,-737.704664,-0.303242
MILHO 2A SAFRA,MS,2001,19,184,496.598402,20.984585,36.89,117.584582,2138.386285,470.748654,25.849748,0.216289,21.336542,-0.351957,-0.50057,130.507174,-12.922592,-1.114907,26.449697,31,32.909058,-6.459361,2950.14,328900.0,970300.0,2555.557669,394.582331,0.154402
MILHO 2A SAFRA,MS,2002,19,184,382.640923,22.870718,38.52,134.405589,2493.683299,470.748654,-88.107731,-0.737211,21.336542,1.534176,2.181982,130.507174,3.898415,0.336339,35.460197,59,32.909058,2.551139,1956.88,361800.0,708000.0,2678.390675,-721.510675,-0.269382
MILHO 2A SAFRA,MS,2003,19,184,484.281677,20.428482,35.5,136.269087,2028.04483,470.748654,13.533023,0.113233,21.336542,-0.90806,-1.291488,130.507174,5.761914,0.497114,35.14391,80,32.909058,2.234851,4049.96,582500.0,2359100.0,2801.223681,1248.736319,0.445782
MILHO 2A SAFRA,MS,2004,19,184,618.641679,20.649627,39.71,116.577799,2068.262582,470.748654,147.893025,1.237444,21.336542,-0.686915,-0.976965,130.507174,-13.929375,-1.201768,35.994254,46,32.909058,3.085196,3421.0,530400.0,1814500.0,2924.056686,496.943314,0.16995
MILHO 2A SAFRA,MS,2005,19,184,373.084909,22.285585,40.34,142.062461,2384.562347,470.748654,-97.663745,-0.817168,21.336542,0.949043,1.349776,130.507174,11.555287,0.996942,27.656979,55,32.909058,-5.252079,1979.9,482700.0,955700.0,3046.889692,-1066.989692,-0.35019
MILHO 2A SAFRA,MS,2006,19,184,398.348549,21.608327,38.37,140.632841,2265.695888,470.748654,-72.400105,-0.605783,21.336542,0.271785,0.386546,130.507174,10.125667,0.8736,25.596998,54,32.909058,-7.312061,3300.02,521300.0,1720300.0,3169.722697,130.297303,0.041107
MILHO 2A SAFRA,MS,2007,19,184,332.532427,20.900812,37.87,145.978937,2123.452792,470.748654,-138.216227,-1.156476,21.336542,-0.43573,-0.619718,130.507174,15.471763,1.334839,43.158602,55,32.909058,10.249544,3229.94,740200.0,2390800.0,3292.555703,-62.615703,-0.019017
MILHO 2A SAFRA,MS,2008,19,184,384.538755,21.24583,37.84,136.95221,2177.879944,470.748654,-86.209899,-0.721331,21.336542,-0.090713,-0.129016,130.507174,6.445036,0.556051,35.09023,64,32.909058,2.181172,3254.97,890300.0,2897900.0,3415.388709,-160.418709,-0.046969
MILHO 2A SAFRA,MS,2009,19,184,500.568191,21.765716,39.3,125.270724,2270.351377,470.748654,29.819537,0.249505,21.336542,0.429174,0.610392,130.507174,-5.23645,-0.451779,28.957061,34,32.909058,-3.951997,2120.05,853800.0,1810100.0,3538.221714,-1418.171714,-0.400815
MILHO 2A SAFRA,MS,2010,19,184,369.195472,20.97108,39.46,150.754751,2143.595958,470.748654,-101.553182,-0.849711,21.336542,-0.365462,-0.519779,130.507174,20.247577,1.746876,42.05453,87,32.909058,9.145472,4050.0,830000.0,3361500.0,3661.05472,388.94528,0.106239
MILHO 2A SAFRA,MS,2011,19,184,466.198234,20.813966,39.17,135.703475,2103.993191,470.748654,-4.55042,-0.038074,21.336542,-0.522576,-0.743234,130.507174,5.196301,0.448315,37.567634,53,32.909058,4.658576,3290.03,946800.0,3115000.0,3783.887725,-493.857725,-0.130516
MILHO 2A SAFRA,MS,2012,19,184,454.240149,21.477612,37.15,136.912276,2225.612578,470.748654,-16.508505,-0.138129,21.336542,0.14107,0.200636,130.507174,6.405103,0.552605,30.987455,70,32.909058,-1.921603,5100.04,1199500.0,6117500.0,3906.720731,1193.319269,0.305453
MILHO 2A SAFRA,MS,2013,19,184,543.078227,20.935364,37.97,132.93262,2125.406692,470.748654,72.329573,0.605193,21.336542,-0.401178,-0.570575,130.507174,2.425446,0.209257,33.563249,45,32.909058,0.65419,5100.0,1461000.0,7451100.0,4029.553737,1070.446263,0.265649
MILHO 2A SAFRA,MS,2014,19,184,511.301077,21.444652,38.36,125.845423,2218.926794,470.748654,40.552423,0.339308,21.336542,0.10811,0.15376,130.507174,-4.661751,-0.402196,22.83285,50,32.909058,-10.076209,5140.03,1547500.0,7954200.0,4152.386742,987.643258,0.23785
MILHO 2A SAFRA,MS,2015,19,184,414.859982,22.594298,39.53,128.981246,2439.867984,470.748654,-55.888672,-0.467629,21.336542,1.257756,1.788844,130.507174,-1.525928,-0.131651,34.851355,47,32.909058,1.942296,5640.0,1615000.0,9108600.0,4275.219748,1364.780252,0.31923
MILHO 2A SAFRA,MS,2016,19,184,486.092012,20.913699,37.48,130.625481,2127.98842,470.748654,15.343358,0.12838,21.336542,-0.422843,-0.601389,130.507174,0.118307,0.010207,31.883212,70,32.909058,-1.025846,4110.03,1665000.0,6843200.0,4398.052754,-288.022754,-0.065489
MILHO 2A SAFRA,MS,2017,19,184,464.021315,21.626818,38.6,126.916811,2255.251557,470.748654,-6.727339,-0.056289,21.336542,0.290276,0.412845,130.507174,-3.590362,-0.309761,48.476513,82,32.909058,15.567455,5460.03,1759900.0,9609100.0,4520.885759,939.144241,0.207735
MILHO 2A SAFRA,MS,2018,19,184,302.376418,22.056543,38.0,143.008991,2340.946558,470.748654,-168.372236,-1.408796,21.336542,0.720001,1.024021,130.507174,12.501817,1.078604,54.866564,104,32.909058,21.957506,3685.0,1720000.0,6338200.0,4643.718765,-958.718765,-0.206455
MILHO 2A SAFRA,MS,2019,19,184,379.022906,22.33244,38.72,138.070146,2395.721249,470.748654,-91.725748,-0.767483,21.336542,0.995898,1.416416,130.507174,7.562973,0.652501,39.818009,62,32.909058,6.908951,5039.78,1860000.0,9374000.0,4766.55177,273.22823,0.057322
MILHO 2A SAFRA,MS,2020,19,184,314.713612,22.607694,40.24,152.228591,2444.326326,470.748654,-156.035042,-1.305569,21.336542,1.271152,1.807896,130.507174,21.721417,1.874032,35.510149,64,32.909058,2.601091,4700.0,1840000.0,8648000.0,4889.384776,-189.384776,-0.038734
MILHO 2A SAFRA,MS,2021,19,184,163.026164,22.933006,39.25,158.116926,2505.552823,470.748654,-307.72249,-2.574761,21.336542,1.596464,2.270572,130.507174,27.609752,2.382053,50.147023,79,32.909058,17.237965,2980.13,2114000.0,6300000.0,5012.217782,-2032.087782,-0.405427
MILHO 2A SAFRA,MS,2022,19,184,625.904042,21.076348,39.2,122.834989,2138.230164,470.748654,155.155388,1.298209,21.336542,-0.260194,-0.370062,130.507174,-7.672185,-0.661924,26.223976,50,32.909058,-6.685082,5540.01,2160700.0,11970300.0,5135.050787,404.959213,0.078862
MILHO 2A SAFRA,MS,2023,19,184,461.109274,21.446381,38.37,126.143431,2220.255059,470.748654,-9.63938,-0.080654,21.336542,0.109839,0.156218,130.507174,-4.363742,-0.376485,25.282058,64,32.909058,-7.627,5650.01,2245800.0,12688800.0,5257.883793,392.126207,0.074579
MILHO 2A SAFRA,MS,2024,19,184,265.890722,23.910561,41.27,144.493872,2668.88474,470.748654,-204.857932,-1.714078,21.336542,2.574019,3.660899,130.507174,13.986698,1.206713,44.965355,136,32.909058,12.056297,3745.98,2122300.0,7950100.0,5380.716798,-1634.736798,-0.303814
MILHO 2A SAFRA,MS,2025,19,184,369.083074,22.043515,39.03,132.380581,2333.788084,470.748654,-101.66558,-0.850652,21.336542,0.706973,1.005493,130.507174,1.873407,0.16163,33.889479,42,32.909058,0.980421,5977.02,2071400.0,12380800.0,5503.549804,473.470196,0.08603
MILHO 2A SAFRA,MS,2026,19,150,344.371027,23.020614,39.15,102.215116,2039.745822,470.748654,-126.377627,-1.057421,21.336542,1.684072,2.395172,130.507174,-28.292058,-2.44092,18.3748,33,32.909058,-14.534258,5861.98,2127300.0,12470200.0,5626.38281,235.59719,0.041874
MILHO 2A SAFRA,MT,1992,38,153,489.197767,23.519922,36.29,100.233555,2118.013153,409.025585,80.172182,0.972709,23.929909,-0.409987,-0.494893,101.323981,-1.090427,-0.146403,60.008889,88,49.810345,10.198544,1500.0,35000.0,52500.0,1186.921,313.079,0.263774
MILHO 2A SAFRA,MT,1993,38,153,341.693803,23.571173,37.41,103.336897,2127.713802,409.025585,-67.331782,-0.81692,23.929909,-0.358736,-0.433028,101.323981,2.012916,0.270258,49.517394,88,49.810345,-0.292951,1340.47,93400.0,125200.0,1368.50763,-28.03763,-0.020488
MILHO 2A SAFRA,MT,1994,38,153,597.352612,23.072966,35.71,86.036938,2040.518024,409.025585,188.327026,2.284925,23.929909,-0.856943,-1.03441,101.323981,-15.287043,-2.052467,21.00161,36,49.810345,-28.808735,1800.0,170000.0,306000.0,1550.094261,249.905739,0.16122
MILHO 2A SAFRA,MT,1995,38,153,546.575635,23.045642,35.49,87.851488,2037.894737,409.025585,137.55005,1.66886,23.929909,-0.884267,-1.067392,101.323981,-13.472493,-1.808842,46.388308,80,49.810345,-3.422037,2140.0,185000.0,395900.0,1731.680891,408.319109,0.235794
MILHO 2A SAFRA,MT,1996,38,153,495.054005,23.029038,35.71,90.924878,2044.405928,409.025585,86.02842,1.043761,23.929909,-0.900871,-1.087436,101.323981,-10.399103,-1.396203,49.099263,67,49.810345,-0.711082,1850.16,251600.0,465500.0,1913.267521,-63.107521,-0.032984
MILHO 2A SAFRA,MT,1997,38,153,560.092677,22.824835,35.82,87.209161,2008.60388,409.025585,151.067091,1.832859,23.929909,-1.105074,-1.333927,101.323981,-14.11482,-1.895082,41.93152,54,49.810345,-7.878825,2099.94,352200.0,739600.0,2094.854151,5.085849,0.002428
MILHO 2A SAFRA,MT,1998,38,153,340.466767,25.320398,37.71,106.11172,2407.220246,409.025585,-68.558819,-0.831807,23.929909,1.390489,1.678449,101.323981,4.787738,0.642811,61.680193,88,49.810345,11.869847,2149.88,366300.0,787500.0,2276.440782,-126.560782,-0.055596
MILHO 2A SAFRA,MT,1999,38,153,325.48016,23.931109,36.65,104.570285,2184.297386,409.025585,-83.545425,-1.013636,23.929909,0.0012,0.001448,101.323981,3.246304,0.435855,55.91526,85,49.810345,6.104915,1500.0,362600.0,543900.0,2458.027412,-958.027412,-0.389755
MILHO 2A SAFRA,MT,2000,38,153,386.006916,23.287241,36.33,104.264333,2079.759041,409.025585,-23.018669,-0.27928,23.929909,-0.642668,-0.77576,101.323981,2.940351,0.394777,69.727073,94,49.810345,19.916727,2099.95,366200.0,769000.0,2639.614042,-539.664042,-0.204448
MILHO 2A SAFRA,MT,2001,38,153,420.198007,24.335187,37.63,97.926996,2247.833675,409.025585,11.172422,0.135552,23.929909,0.405278,0.489208,101.323981,-3.396986,-0.456086,50.011196,65,49.810345,0.200851,2950.14,322900.0,952600.0,2821.200672,128.939328,0.045704
MILHO 2A SAFRA,MT,2002,38,153,359.418102,24.136654,37.08,104.235671,2213.163505,409.025585,-49.607484,-0.601875,23.929909,0.206744,0.24956,101.323981,2.911689,0.390929,58.419859,68,49.810345,8.609514,2720.01,558600.0,1519400.0,3002.787303,-282.777303,-0.094172
MILHO 2A SAFRA,MT,2003,38,153,504.893351,23.075026,35.76,95.51807,2050.059812,409.025585,95.867766,1.16314,23.929909,-0.854884,-1.031924,101.323981,-5.805911,-0.779512,53.999475,69,49.810345,4.18913,3489.06,703800.0,2455600.0,3184.373933,304.686067,0.095682
MILHO 2A SAFRA,MT,2004,38,153,408.699392,23.180293,35.16,93.197041,2068.315987,409.025585,-0.326193,-0.003958,23.929909,-0.749617,-0.904857,101.323981,-8.126941,-1.091138,39.651352,73,49.810345,-10.158993,3419.94,809400.0,2768100.0,3365.960563,53.979437,0.016037
MILHO 2A SAFRA,MT,2005,38,153,445.573891,24.070009,36.71,109.434624,2209.694864,409.025585,36.548306,0.443431,23.929909,0.1401,0.169114,101.323981,8.110643,1.08895,46.908991,67,49.810345,-2.901354,3150.05,925000.0,2913800.0,3547.547193,-397.497193,-0.112048
MILHO 2A SAFRA,MT,2006,38,153,492.769756,23.130707,37.69,102.794142,2055.622648,409.025585,83.744171,1.016047,23.929909,-0.799202,-0.964712,101.323981,1.47016,0.197386,45.74368,107,49.810345,-4.066665,3900.01,911100.0,3553300.0,3729.133824,170.876176,0.045822
MILHO 2A SAFRA,MT,2007,38,153,307.399307,23.933366,37.41,109.569849,2183.78293,409.025585,-101.626278,-1.233006,23.929909,0.003457,0.004173,101.323981,8.245868,1.107105,40.522363,59,49.810345,-9.287982,3569.97,1421300.0,5074000.0,3910.720454,-340.750454,-0.087132
MILHO 2A SAFRA,MT,2008,38,153,343.514532,23.223841,36.15,102.560466,2079.486029,409.025585,-65.511053,-0.794829,23.929909,-0.706068,-0.85229,101.323981,1.236485,0.166013,45.32475,63,49.810345,-4.485595,4237.02,1656000.0,7016500.0,4092.307084,144.712916,0.035362
MILHO 2A SAFRA,MT,2009,38,153,460.208968,23.475872,37.02,98.045147,2108.210404,409.025585,51.183383,0.620995,23.929909,-0.454037,-0.548065,101.323981,-3.278835,-0.440222,32.347599,45,49.810345,-17.462746,5002.98,1509300.0,7551000.0,4273.893714,729.086286,0.170591
MILHO 2A SAFRA,MT,2010,38,153,359.949014,23.962447,37.18,115.143293,2185.743083,409.025585,-49.076571,-0.595434,23.929909,0.032538,0.039276,101.323981,13.819312,1.855406,45.414997,73,49.810345,-4.395348,4046.98,1904900.0,7709100.0,4455.480345,-408.500345,-0.091685
MILHO 2A SAFRA,MT,2011,38,153,387.026302,23.341454,36.63,105.512225,2090.968294,409.025585,-21.999283,-0.266912,23.929909,-0.588456,-0.710321,101.323981,4.188243,0.562321,49.509651,74,49.810345,-0.300694,3950.01,1836300.0,7253400.0,4637.066975,-687.056975,-0.148166
MILHO 2A SAFRA,MT,2012,38,153,395.966784,24.039427,37.01,101.744797,2198.452624,409.025585,-13.058801,-0.158439,23.929909,0.109518,0.132198,101.323981,0.420816,0.0565,42.200768,56,49.810345,-7.609577,5680.01,2645400.0,15025900.0,4818.653605,861.356395,0.178755
MILHO 2A SAFRA,MT,2013,38,153,447.564645,24.242005,36.98,101.319597,2234.494415,409.025585,38.53906,0.467585,23.929909,0.312096,0.376729,101.323981,-0.004385,-0.000589,37.219674,62,49.810345,-12.590671,5780.0,3349100.0,19357800.0,5000.240235,779.759765,0.155944
MILHO 2A SAFRA,MT,2014,38,153,392.695164,24.265088,37.17,99.43105,2238.901965,409.025585,-16.330421,-0.198133,23.929909,0.335179,0.404592,101.323981,-1.892931,-0.254148,51.439401,65,49.810345,1.629056,5457.0,3230200.0,17627200.0,5181.826866,275.173134,0.053103
MILHO 2A SAFRA,MT,2015,38,153,343.787195,25.015842,37.42,98.376413,2366.66495,409.025585,-65.23839,-0.791521,23.929909,1.085933,1.310822,101.323981,-2.947568,-0.395746,52.301943,81,49.810345,2.491598,6056.01,3352900.0,20305200.0,5363.413496,692.596504,0.129134
MILHO 2A SAFRA,MT,2016,38,153,273.387891,26.006605,38.32,117.375324,2516.565352,409.025585,-135.637694,-1.645658,23.929909,2.076695,2.506765,101.323981,16.051342,2.155083,53.469202,71,49.810345,3.658857,4397.99,3560100.0,15657300.0,5545.000126,-1147.010126,-0.206855
MILHO 2A SAFRA,MT,2017,38,153,338.278858,24.544052,37.22,101.744452,2287.160958,409.025585,-70.746727,-0.858352,23.929909,0.614142,0.741327,101.323981,0.42047,0.056453,61.128514,71,49.810345,11.318169,6212.0,4605700.0,28610600.0,5726.586756,485.413244,0.084765
MILHO 2A SAFRA,MT,2018,38,153,431.71852,23.805412,37.23,105.690608,2163.171896,409.025585,22.692935,0.275328,23.929909,-0.124497,-0.15028,101.323981,4.366627,0.586271,62.179683,73,49.810345,12.369338,5859.99,4471200.0,26201200.0,5908.173387,-48.183387,-0.008155
MILHO 2A SAFRA,MT,2019,38,153,315.549618,25.331875,37.5,105.09614,2405.619876,409.025585,-93.475967,-1.134121,23.929909,1.401966,1.692303,101.323981,3.772159,0.506457,65.162448,85,49.810345,15.352103,6376.05,4869000.0,31045000.0,6089.760017,286.289983,0.047012
MILHO 2A SAFRA,MT,2020,38,153,351.22233,25.249883,37.82,103.140301,2401.345953,409.025585,-57.803255,-0.701312,23.929909,1.319974,1.593331,101.323981,1.81632,0.243862,56.274952,85,49.810345,6.464607,6392.5,5414000.0,34609000.0,6271.346647,121.153353,0.019319
MILHO 2A SAFRA,MT,2021,38,153,376.526932,24.465493,38.39,104.315692,2278.088416,409.025585,-32.498653,-0.394298,23.929909,0.535584,0.646499,101.323981,2.991711,0.401673,49.001534,92,49.810345,-0.808811,5625.17,5832000.0,32806000.0,6452.933277,-827.763277,-0.128277
MILHO 2A SAFRA,MT,2022,38,153,292.13232,23.866038,37.2,111.440284,2173.885497,409.025585,-116.893265,-1.418237,23.929909,-0.063871,-0.077098,101.323981,10.116303,1.358233,55.858232,98,49.810345,6.047887,6338.0,6485300.0,41103800.0,6634.519908,-296.519908,-0.044693
MILHO 2A SAFRA,MT,2023,38,153,346.162306,24.419844,37.98,104.262464,2264.825887,409.025585,-62.863279,-0.762705,23.929909,0.489935,0.591397,101.323981,2.938483,0.394526,54.46304,91,49.810345,4.652695,6886.0,7367300.0,50731200.0,6816.106538,69.893462,0.010254
